"";"Year";"N_PP";"Ca_PP";"Mg_PP";"K_PP";"S_PP";"P_PP";"N_PU";"Ca_PU";"Mg_PU";"K_PU";"S_PU";"P_PU";"N_AU";"Ca_AU";"Mg_AU";"K_AU";"S_AU";"P_AU";"N_Diff";"Ca_Diff";"Mg_Diff";"K_Diff";"S_Diff";"P_Diff"
"1";2005;1398512,65625;379173,8789062;104827,7314453;293597,8007814;50097,9587404;73918,8588868;228589,3442382;41797,6076662;15085,5223998;40582,1122742;7214,0031089;11966,9781495;228589,3364256;43442,876068;15934,2003023;52097,5496826;7214,0034561;11966,9781495;0,00781260000076145;-1645,2684018;-848,6779025;-11515,4374084;-0,000347199999851;0
"2";2006;1092399,1757813;350142,7871095;93336,0434569;256581,5117188;42258,659424;59749,112549;230368,8112792;46246,2729951;15227,4692383;40974,956421;7299,7982026;13104,1538088;230368,8122557;48215,7537536;16243,3829345;54759,5622557;7299,7992704;13104,1538088;-0,000976500014076009;-1969,4807585;-1015,9136962;-13784,6058347;-0,00106779999987339;0
"3";2007;798061,0292969;325967,5039062;82170,6328125;220775,0791016;34691,5584716;46237,1103515;228534,5960691;45774,5890045;15079,2788085;40542,8039552;7249,5726319;12957,2460936;228534,6208496;47922,7360229;16187,3525009;55577,8994142;7249,5726624;12957,2460936;-0,0247805000108201;-2148,1470184;-1108,0736924;-15035,095459;-3,04999994114041e-05;0
"4";2008;322825,34375;300457,033203;70038,2067872;182225,5302735;26545,5228882;31674,7177735;228048,5089112;45807,2726898;15054,438263;40418,0386353;7245,2505645;12896,5283208;202694,5635985;48142,2082214;16258,8651733;56760,5104981;7245,2511749;12896,5297848;25353,9453127;-2334,9355316;-1204,4269103;-16342,4718628;-0,000610399999459332;-0,00146400000085123
"5";2009;47915,982666;324960,6757814;74496,6254883;192231,203125;27548,1000978;33711,6059571;228548,1499025;46144,7640991;15104,0927734;40567,6757813;7281,9244081;12938,8579104;180110,3739013;48582,9335326;16361,7682267;57632,6574707;7281,9244081;12938,8579104;48437,7760012;-2438,1694335;-1257,6754533;-17064,9816894;0;0
"6";2010;9137,5402831;388712,796875;92821,0844726;241608,0048828;35036,4853515;48227,3623047;228046,3148193;43923,1444703;15070,3571475;40451,2260742;7275,3797607;12891,1918944;179027,1188966;46439,955246;16368,6007539;58066,670288;7275,3798522;12891,1918944;49019,1959227;-2516,8107757;-1298,2436064;-17615,4442138;-9,15000009626965e-05;0
"7";2011;5876,0878906;414091,7226564;112594,390625;294316,6367188;42471,4440918;63046,3745117;227033,3873292;37951,9691315;14995,4939269;40202,5339356;7249,7117613;12797,375976;179338,1802978;40612,5964356;16367,9188996;58824,5422363;7249,7118528;12797,3774412;47695,2070314;-2660,62730409999;-1372,4249727;-18622,0083007;-9,15000000532018e-05;-0,00146520000089367
"8";2012;5833,1933594;419401,1757813;132623,6894533;347617,3789061;49870,845459;77845,5468751;225788,0748292;37394,7750244;14893,9134823;39889,4604492;7205,9119112;12690,4628904;176803,6138915;40213,6083678;16347,9488067;59618,7866211;7205,9122925;12690,4628904;48984,4609377;-2818,8333434;-1454,0353244;-19729,3261719;-0,000381300000299234;0
"9";2013;5770,0219725;422293,8398437;144047,8847654;400999,2636719;57313,5544433;92653,1567384;224658,154541;36752,0977935;13727,4447937;39623,9719848;7172,7586365;12603,5405268;175688,6597901;39728,5207519;15262,769165;60456,2884523;7172,7589873;12603,5405268;48969,4947509;-2976,4229584;-1535,3243713;-20832,3164675;-0,000350799999978335;0
"10";2014;5719,3652344;421498,7792969;145951,2558595;431800,3749999;64554,8740235;106987,6831055;224025,1398925;36500,3734284;13091,655426;36826,9364014;7153,345123;12548,9326176;176500,2512207;39630,9427183;14706,4903107;58738,1258546;7153,3458097;12548,9311524;47524,8886718;-3130,5692899;-1614,8348847;-21911,1894532;-0,000686700000187557;0,00146519999907468
