"";"YEAR";"Ca_WET";"Mg_WET";"K_WET";"X.2";"X.3";"N_WET";"S_WET";"X.6";"X.7";"X.8";"Dry.Deposition.kg.ha.yr";"X.9";"X.10";"X.11";"X.12";"X.13";"X.14";"X.15";"X.16";"X.17";"Total.Deposition.kg.ha.yr";"X.18";"X.19";"X.20";"X.21";"X.22";"X.23";"X.24";"X.25";"X.26";"Throughfall.kg.ha.yr";"X.27";"X.28";"X.29";"X.30";"X.31";"X.32";"X.33";"X.34";"X.35";"Ca_THRU";"Mg_THRU";"K_THRU";"X.38";"X.39";"N_THRU";"S_THRU";"X.42";"X.43";"X.44";"Litterflow.flux.kg.ha.yr";"X.45";"X.46";"X.47";"X.48";"X.49";"X.50";"X.51";"X.52";"X.53";"Leaching.flux.kg.ha.yr";"X.54";"X.55";"X.56";"X.57";"X.58";"X.59";"X.60";"X.61";"X.62";"Ca_WTH";"Mg_WTH";"K_WTH";"X.65";"X.66";"X.67";"P_WTH"
"1";2005;2,069468;1,7463391;3,7669311;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;0;0;0;0;0;0;0;0;0;0;2,069468;1,7463391;3,7669311;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;2,7621748;1,9908495;9,0887537;2,5752928;0,2602989;2,8355916;2,2833993;16,0885429;29,2160072;0;0,7629756;0,2705492;5,8511252;0;0;0;0;0;0;0;16,8319378;5,8235707;7,8077378;25,7502689;1,7749114;27,5251827;5,7489223;16,0885429;29,2160072;0;23,6348934;26,3518467;1,8923136;10,606286;0,0443767;10,6506634;8,6336508;18,7036724;70,7119064;0,3618056;37,0117264;2,4814541;86,7154236;0,7252486;7,9009042;17,0586452;1,2709141
"2";2006;2,925142;1,7721338;3,5546844;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;0;0;0;0;0;0;0;0;0;0;2,925142;1,7721338;3,5546844;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;3,7296464;2,0574088;9,7242842;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;0,8801745;0,3121077;6,7499027;0;0;0;0;0;0;0;12,9301777;4,5962882;7,4422498;18,2381248;1,6851454;19,9232674;4,5809054;16,1259956;28,8638268;0;10,2661295;13,1275978;1,0097872;2,7052755;0,0058819;2,7111578;8,2241945;13,5852489;43,4358177;0,6104807;36,9797478;2,4036865;87,210762;0,7847849;8,3021631;16,6434288;1,2415848
"3";2007;2,2276015;1,8159763;3,6031799;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;0;0;0;0;0;0;0;0;0;0;2,2276015;1,8159763;3,6031799;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;3,1050425;2,1271336;10,3334217;2,0269656;0,2356215;2,2625871;2,4048183;16,3634109;30,0525627;0;0,9600204;0,3404209;7,3622293;0;0;0;0;0;0;0;12,1673298;4,6681304;8,4358644;19,1533833;1,6949331;20,8483162;4,6432333;16,3634109;30,0525627;0;7,9534612;11,0326128;0,4674019;2,4508162;0,0017016;2,452518;7,8959975;12,6289463;30,7019691;0,4563628;36,8313713;2,3743823;87,001564;0,7772911;8,2638454;16,3944473;1,2323712
"4";2008;2,069468;1,7463391;3,7669311;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;0;0;0;0;0;0;0;0;0;0;2,069468;1,7463391;3,7669311;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;3,0225217;2,0831678;11,0853081;2,5752928;0,2602989;2,8355916;2,2833993;16,0885429;29,2160072;0;1,044045;0,3702159;8,0065975;0;0;0;0;0;0;0;11,9605074;4,6231956;9,4090443;20,2315445;1,7020977;21,9336414;4,4743633;16,0885429;29,2160072;0;7,6505175;10,7961187;0,1036108;2,8599749;0,0017557;2,8617306;7,7050476;12,6261902;19,0453854;1,95e-05;36,9561272;2,4371731;86,9485855;0,7679086;8,1908998;16,8327427;1,2476681
"5";2009;2,925142;1,7721338;3,5546844;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;0;0;0;0;0;0;0;0;0;0;2,925142;1,7721338;3,5546844;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;3,9434257;2,1332145;11,2122965;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;1,1142632;0,395115;8,3751841;0;0;0;0;0;0;0;12,759655;4,6680489;9,8707495;20,1127319;1,7060786;21,8188095;4,4312243;16,1259956;28,8638268;0;8,1002035;11,6232147;0,0141444;2,8220196;0,0018362;2,8238561;7,3413539;13,3400536;30,8086395;0,4215948;36,9469185;2,4242594;86,9743347;0,7708552;8,2027435;16,7557907;1,2488205
"6";2010;2,2276015;1,8159763;3,6031799;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;0;0;0;0;0;0;0;0;0;0;2,2276015;1,8159763;3,6031799;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;3,2854025;2,1910884;11,3505421;2,0269656;0,2356215;2,2625871;2,4048183;16,3634109;30,0525627;0;1,1606987;0,4115809;8,4874907;0;0;0;0;0;0;0;11,9798002;4,7167697;10,4294367;20,6248684;1,7090778;22,3339481;4,5065422;16,3634109;30,0525627;0;8,4125242;12,1047678;0,0149148;3,0023432;0,0019251;3,0042684;7,0788269;13,8522654;37,2154274;0,4580494;36,8222618;2,4046562;86,7664413;0,7654812;8,1713781;16,5921936;1,2409121
"7";2011;2,069468;1,7463391;3,7669311;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;0;0;0;0;0;0;0;0;0;0;2,069468;1,7463391;3,7669311;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;3,1924665;2,1434298;11,8028755;2,5752928;0,2602989;2,8355916;2,2833993;16,0885429;29,2160072;0;1,2334839;0,4373901;8,8064756;0;0;0;0;0;0;0;11,7333755;4,6448407;10,9782915;21,3067036;1,7097847;23,016489;4,3431649;16,0885429;29,2160072;0;8,1545534;11,5725307;0,01347;3,2324097;0,0018849;3,2342947;6,5797887;13,6203003;23,4384098;0,2357388;36,9213181;2,4557652;86,7223053;0,7577322;8,1141834;16,9478092;1,2528052
"8";2012;2,925142;1,7721338;3,5546844;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;0;0;0;0;0;0;0;0;0;0;2,925142;1,7721338;3,5546844;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;4,113008;2,1933477;11,935977;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;1,3029305;0,4620158;9,1835327;0;0;0;0;0;0;0;12,5063267;4,6690097;11,0737667;20,8691483;1,7087477;22,5778961;4,3062658;16,1259956;28,8638268;0;8,7959585;12,2167177;0,0145673;3,1033006;0,0019267;3,1052272;6,6811886;14,1723967;30,2704697;0,0328917;36,8917618;2,4364829;86,7415695;0,7604881;8,1292925;16,8178635;1,2513456
"9";2013;2,2276015;1,8159763;3,6031799;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;0;0;0;0;0;0;0;0;0;0;2,2276015;1,8159763;3,6031799;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;3,4794581;2,2599001;12,3579826;2,0269656;0,2356215;2,2625871;2,4048183;16,3634109;30,0525627;0;1,373003;0,4868633;9,5917997;0;0;0;0;0;0;0;11,7286587;4,7078929;11,3678875;21,1596069;1,7080768;22,8676834;4,3917255;16,3634109;30,0525627;0;9,2934179;12,6472473;0,0152098;3,2285697;0,002;3,2305698;6,5744872;14,6168661;31,7549477;0,0761506;36,7585678;2,4148595;86,5221558;0,7574143;8,110568;16,650362;1,2425007
"10";2014;2,069468;1,7463391;3,7669311;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;0;0;0;0;0;0;0;0;0;0;2,069468;1,7463391;3,7669311;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;3,38322;2,2110703;12,909482;2,5752928;0,2602989;2,8355916;2,2833993;16,0885429;29,2160072;0;1,4420692;0,5113541;10,0177593;0;0;0;0;0;0;0;11,4941025;4,6307015;11,7314005;21,6592903;1,7060132;23,365303;4,2390127;16,0885429;29,2160072;0;9,2211113;12,3702154;0,01408;3,3851404;0,0019729;3,3871133;6,4172707;14,4961386;23,1399345;4,41e-05;36,8384171;2,4584074;86,4760132;0,7510542;8,0640306;16,9535484;1,2520053
"11";2015;2,925142;1,7721338;3,5546844;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;0;0;0;0;0;0;0;0;0;0;2,925142;1,7721338;3,5546844;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;4,2996764;2,2595403;13,0792551;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;1,5065966;0,5342352;10,4313259;0;0;0;0;0;0;0;12,2806511;4,6514106;11,6895142;21,0848789;1,7028074;22,7876873;4,211966;16,1259956;28,8638268;0;9,9369354;13,1323786;0,0153359;3,1712921;0,002013;3,1733048;6,2713947;15,0849457;30,2704697;2,94e-05;36,8042374;2,4368644;86,498497;0,7551951;8,0880966;16,8118839;1,249583
"12";2016;2,2276015;1,8159763;3,6031799;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;0;0;0;0;0;0;0;0;0;0;2,2276015;1,8159763;3,6031799;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0;3,6593111;2,3236756;13,501914;2,0269656;0,2356215;2,2625871;2,4048183;16,3634109;30,0525627;0;1,5690218;0,5563711;10,8386593;0;0;0;0;0;0;0;11,5171318;4,688077;11,8781309;21,2726479;1,7004529;22,9731007;4,3063989;16,3634109;30,0525627;0;10,2879429;13,4048872;0,0156243;3,2028651;0,0020457;3,2049108;6,1275201;15,3757057;31,7549477;4,75e-05;36,6663857;2,4136155;86,276535;0,7532451;8,0760498;16,6371536;1,2401798
