"";"Year";"N_PP";"Ca_PP";"Mg_PP";"K_PP";"S_PP";"P_PP";"N_PU";"Ca_PU";"Mg_PU";"K_PU";"S_PU";"P_PU";"N_AU";"Ca_AU";"Mg_AU";"K_AU";"S_AU";"P_AU";"N_Diff";"Ca_Diff";"Mg_Diff";"K_Diff";"S_Diff";"P_Diff"
"1";2005;2011813,515625;466647,7578127;111729,194336;262596,5781248;191498,1630859;91937,3847655;328809,8242184;54883,3826903;18666,0434263;46448,1785889;19335,6363525;13317,220787;328607,488281;56718,0097046;19738,7875443;54662,4965819;19335,6352387;13317,2212525;202,335937399999;-1834,6270143;-1072,744118;-8214,317993;0,00111379999725614;-0,000465499999336316
"2";2006;1602691,1171875;413881,0156252;97187,338379;131123,3750001;181805,9443361;76769,4416502;333322,6955562;56796,2790528;18657,3362428;46540,1702882;20085,2417602;13359,6549837;332570,4692385;58316,6977538;19941,4655837;56042,3417969;20085,2388763;13359,6552277;752,226317699999;-1520,418701;-1284,1293409;-9502,1715087;0,00288389999695937;-0,000243999998929212
"3";2007;1528401,359375;447096,2324219;100487,8701173;62056,9693603;196833,8437502;75553,5800783;330199,0173343;54754,012085;18403,4360048;45963,5592043;18718,1861724;13151,7069246;329609,9746096;55738,6790619;19789,1477966;57064,2053223;18718,1831512;13151,7064363;589,042724699946;-984,6669769;-1385,7117918;-11100,646118;0,00302120000196737;0,000488299998323782
"4";2008;1699882,0546875;495058,3124999;115806,6557618;43411,1968994;205088,5009767;84053,8256834;330305,7014159;50923,7896728;18360,3553161;45897,3773191;17617,2784576;13106,594757;329813,3618163;51244,1505279;19826,5711136;58237,2335205;17617,2763367;13106,5955353;492,339599600004;-320,3608551;-1466,2157975;-12339,8562014;0,00212090000059106;-0,000778300000092713
"5";2009;1863470,96875;512273,2187499;132054,0263672;39992,6568604;208181,1181641;92508,5361329;331105,3146972;49645,7165528;18353,4825745;45961,3226317;17075,5373842;13089,3453828;330514,1938478;48995,9847107;19915,0488357;59918,1103516;17075,5353394;13089,3451996;591,120849400002;649,731842099995;-1561,5662612;-13956,7877199;0,00204479999956675;0,000183199999810313
"6";2010;1992540,109375;492592,9140624;147109,4785155;38525,6280518;208502,1455081;99628,5493163;330579,4860843;51809,8826902;18279,6972655;45818,847656;17095,6557463;13023,3672178;329997,0878906;43807,9062958;19951,2229461;61347,9279785;17095,654724;13023,3669738;582,398193700006;8001,9763944;-1671,5256806;-15529,0803225;0,00102229999902193;0,000243999998929212
"7";2011;2129071,4375;439984,0722657;157884,1640625;34084,5952302;208769,676758;106770,0595702;329392,297852;51958,7650147;17104,3898621;45561,9576418;17131,097229;12923,9764864;329141,6730955;42798,9611359;18885,2297059;61545,2911379;17131,0955047;12923,9772188;250,624756500009;9159,8038788;-1780,8398438;-15983,3334961;0,0017243000002054;-0,000732399999833433
"8";2012;2314704,875;385418,6621094;161499,8505858;23870,694626;210448,3076172;115670,3427735;327553,8488768;51248,52063;16810,4535828;45243,3638917;16885,9582826;12824,5847168;327264,5927732;41366,8067933;18690,9687804;60296,0971679;16885,9566041;12824,584961;289,256103599968;9881,7138367;-1880,5151976;-15052,7332762;0,00167850000070757;-0,000244200000452111
"9";2013;2577874,390625;332234,576172;166160,8681642;19309,7739259;213462,9121092;127422,6328126;325474,6882324;50015,3756103;16397,9568483;44876,5379639;16318,3055878;12697,0906448;325302,4692382;40240,653656;18367,0383454;58644,4157715;16318,3034972;12697,0911789;172,218994199997;9774,7219543;-1969,0814971;-13767,8778076;0,00209059999906458;-0,000534099999640603
"10";2014;2967298,015625;295150,0273437;173228,5703125;11362,0823213;218004,7031249;144044,5517578;324556,9167477;49514,84375;15935,6725768;44706,015625;15434,9674987;12638,3464281;324390,1843259;39495,3399656;17981,0535128;57520,802002;15434,9656982;12638,3468169;166,732421800029;10019,5037844;-2045,380936;-12814,786377;0,00180050000017218;-0,000388800001019263
"11";2015;3842896,375;319640,5390625;186804,75;0,0002747;231293,9999998;169160,1718751;323639,1018062;49014,3159178;13491,1808777;44535,5023191;11862,1358796;11217,9329758;323477,7365719;38059,1289369;15559,6103517;46467,5498047;11862,1346129;11217,9333418;161,36523429997;10955,1869809;-2068,429474;-1932,0474856;0,00126670000099693;-0,000366000000212807
"12";2016;4422883,59375;434208,0039061;196698,5439453;1,53e-05;242311,8417969;181381,3027345;223692,3454587;48631,2299807;11010,9749145;44482,7829589;8084,7411652;7587,1999131;223636,7333983;38297,8751833;13052,1449129;44304,1610108;8084,740051;7587,1995468;55,612060399988;10333,3547974;-2041,1699984;178,621948099993;0,00111420000030193;0,000366299999768671
"13";2017;4449790,875;559078,6015627;197408,7089844;0,0008393;244591,2558593;181390,0175781;199283,0585936;39428,1533204;10806,4595642;44211,3035889;7191,6884765;7563,9869002;199283,0590819;35102,9127501;12857,1650391;43858,1058351;7191,6881256;7563,9868546;-0,000488299992866814;4325,2405703;-2050,7054749;353,197753799999;0,00035089999983029;4,55999997939216e-05
"14";2018;4453352,4375;619573,2460937;197840,3457032;0,0002747;245380,3476563;181443,6279295;198553,171875;27591,5065919;10677,5248108;44181,015625;6858,6845855;7528,6728057;198553,1958005;28294,9059142;12757,8150788;43799,0982665;6858,6840049;7528,673378;-0,0239254999905825;-703,3993223;-2080,290268;381,917358500003;0,000580599999921105;-0,000572300000385439
"15";2019;4462901,96875;632483,9804689;198275,2265623;0;245937,984375;181626,1240233;195166,2792966;23341,4674073;10489,5667418;43604,4090575;6549,0228881;7399,7417374;195166,2895509;25293,8419797;12606,3098296;43626,1046141;6549,0222473;7399,7417375;-0,0102542999957222;-1952,3745724;-2116,7430878;-21,6955565999961;0,000640799999928277;-9,99998519546352e-08
"16";2020;4472693,40625;635330,0507815;198720,4707031;0,0012206;246366,3496095;181819,7343748;191686,15625;22118,9041748;10297,5603027;43033,4129639;6268,9992676;7264,0526428;191686,1542969;24838,2776793;12451,7815704;43516,8326416;6268,9985121;7264,0524063;0,00195309999980964;-2719,3735045;-2154,2212677;-483,419677699996;0,000755500000195752;0,000236500000028173
"17";2021;4476553,21875;637249,5703125;198949,4638673;9,16e-05;246590,3007811;181861,2919922;191201,0537108;21560,9880372;10220,9872131;43109,6970213;6154,8239136;7232,3050233;191201,0561522;24622,0405578;12414,7650299;43766,9178466;6154,8230592;7232,304947;-0,00244139999267645;-3061,0525206;-2193,7778168;-657,220825299999;0,000854400000207534;7,63000007282244e-05
"18";2022;4485782,03125;638763,8632812;199153,8486328;3,06e-05;246791,4648436;181967,2089843;188973,2236329;21128,1428223;10109,9823913;42930,2098389;6031,2359924;7148,6033936;188973,2119143;24361,4346925;12345,4572448;43904,2144776;6031,2353039;7148,6033858;0,0117185999988578;-3233,2918702;-2235,4748535;-974,004638699997;0,000688500000251224;7,80000027589267e-06
"19";2023;4497205,09375;640270,4609374;199396,6396484;0,0004883;247015,8476563;182105,3134765;186161,5136716;20663,19104;9974,2188415;42667,7093506;5877,8970337;7040,3436126;186161,534668;24058,4837036;12248,6497955;43970,4609373;5877,8964535;7040,3437194;-0,0209964000096079;-3395,2926636;-2274,430954;-1302,7515867;0,000580200000513287;-0,000106800000139629
"20";2024;4505142,5;641057,3945311;199524,4541015;0,0003662;247155,7656249;182145,0673828;185321,7587892;20410,923706;9908,5347595;42832,6121824;5809,201172;7001,3830794;185321,7802733;23863,4235229;12220,5911559;44237,4735107;5809,2005463;7001,3837663;-0,0214841000270098;-3452,4998169;-2312,0563964;-1404,8613283;0,000625700000455254;-0,000686899999891466
"21";2025;4519865,5;641816,3281251;199769,196289;0,0003661;247375,1875;182320,5693359;181504,15625;20033,6075439;9750,0759887;42362,578125;5631,5095215;6864,1626663;181504,1445313;23542,3666382;12097,4233245;44191,053955;5631,5088348;6864,1630554;0,0117186999996193;-3508,7590943;-2347,3473358;-1828,47583;0,000686700000187557;-0,000389100000575127
