"";"YEAR";"Ca_WET";"Mg_WET";"K_WET";"X.2";"X.3";"N_WET";"S_WET";"X.6";"X.7";"X.8";"Dry.Deposition.kg.ha.yr";"X.9";"X.10";"X.11";"X.12";"X.13";"X.14";"X.15";"X.16";"X.17";"Total.Deposition.kg.ha.yr";"X.18";"X.19";"X.20";"X.21";"X.22";"X.23";"X.24";"X.25";"X.26";"Throughfall.kg.ha.yr";"X.27";"X.28";"X.29";"X.30";"X.31";"X.32";"X.33";"X.34";"X.35";"Ca_THRU";"Mg_THRU";"K_THRU";"X.38";"X.39";"N_THRU";"S_THRU";"X.42";"X.43";"X.44";"Litterflow.flux.kg.ha.yr";"X.45";"X.46";"X.47";"X.48";"X.49";"X.50";"X.51";"X.52";"X.53";"Leaching.flux.kg.ha.yr";"X.54";"X.55";"X.56";"X.57";"X.58";"X.59";"X.60";"X.61";"X.62";"Ca_WTH";"Mg_WTH";"K_WTH";"X.65";"X.66";"X.67";"P_WTH"
"1";2005;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,7071555;2,8633592;6,5267582;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,2313241;0,5911744;5,6255026;0;0;0;0;0;0;0;14,5277853;5,7512903;4,5143275;29,6645794;2,3864429;33,4963531;12,6650286;19,5200577;34,5289688;0;11,5276814;13,4963627;1,1240238;7,0242138;1,7204455;8,9993687;7,861239;43,801178;45,3921547;0,4906526;0,2199629;0,2502201;0,3706568;0,044428;1,2435198;2,0558033;0,0805906
"2";2006;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,7071555;2,8633592;6,5267582;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,2313241;0,5911744;5,6255026;0;0;0;0;0;0;0;10,9228601;4,8701935;4,9671879;24,0370331;2,3012147;27,3932476;11,7247391;19,5200577;34,5289688;0;8,652564;11,4118242;0,9965484;2,0974376;0,4964112;2,8319683;5,9833755;42,3384705;47,4141197;0,4442095;0,2208578;0,2510277;0,3730016;0,0443329;1,249584;2,0635562;0,0811548
"3";2007;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,7405519;2,8793931;6,6793346;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,2647206;0,6072083;5,7780786;0;0;0;0;0;0;0;11,0139112;4,9630685;6,2574158;25,5561295;2,3232884;29,0089436;11,6856327;19,5200577;34,5289688;0;8,3316898;12,5933542;0,9720447;2,6950023;0,5913569;3,5465541;4,9221883;38,8676987;49,7585335;0,4867411;0,2208461;0,2489129;0,3691239;0,0437329;1,2386914;2,0452178;0,0822729
"4";2008;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,7846363;2,9005585;6,8807406;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,3088048;0,6283737;5,9794846;0;0;0;0;0;0;0;11,0721197;5,0351677;7,3169031;26,7740688;2,3394506;30,3028641;11,649292;19,5200577;34,5289688;0;8,9310894;15,05476;0,9814875;3,1235123;0,6466347;4,0653591;4,2905684;32,4841728;53,6367455;0,6627439;0,2222123;0,2456434;0,3623284;0,0430234;1,2209686;2,0165508;0,0849473
"5";2009;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,821938;2,9184678;7,0511603;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,3461068;0,6462829;6,1499043;0;0;0;0;0;0;0;11,1010904;5,0895762;8,1858683;27,7387695;2,3513489;31,3268185;11,614687;19,5200577;34,5289688;0;9,690484;17,3237877;1,0017964;3,5288172;0,6930627;4,5447631;3,8469117;26,7756805;56,2706223;0,819468;0,2265588;0,2425074;0,3551223;0,0424783;1,2037773;1,989074;0,089939
"6";2010;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,855849;2,9347484;7,2060866;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,3800175;0,662564;6,3048306;0;0;0;0;0;0;0;11,1074734;5,1298065;8,8981838;28,4975643;2,3601987;32,1317062;11,5818834;19,5200577;34,5289688;0;9,9371576;18,1885376;1,0082406;3,8997109;0,731497;4,9736195;3,5134299;23,4072227;56,4175072;0,8984572;0,2307875;0,2404448;0,3502766;0,0421561;1,1928226;1,9713982;0,0943138
"7";2011;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,8829777;2,9477737;7,33003;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,4071463;0,6755889;6,4287739;0;0;0;0;0;0;0;11,0966358;5,1587214;9,4817352;29,0662155;2,3665044;32,7348022;11,5509043;19,5200577;34,5289688;0;9,4845715;17,5582275;0,9946901;4,2056737;0,7613913;5,3174119;3,2524137;22,0282459;54,6221161;0,9919598;0,2327711;0,2381666;0,3458194;0,0416504;1,1812128;1,9520235;0,097063
"8";2012;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,9101067;2,9594617;7,4222074;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,4342754;0,6872769;6,5209513;0;0;0;0;0;0;0;11,0728903;5,1782751;9,9556866;29,4381695;2,3704829;33,1292686;11,5217419;19,5200577;34,5289688;0;8,3035011;16,1159973;0,9688249;4,4216161;0,7819759;5,5593061;3,0397487;22,1766682;51,9264069;1,1523006;0,2340202;0,2362284;0,3428866;0,0410839;1,1723554;1,9361012;0,0992129
"9";2013;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,9338443;2,9644864;7,4672914;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,4580128;0,6923015;6,5660362;0;0;0;0;0;0;0;11,0396852;5,1884441;10,3298922;29,659029;2,3728099;33,3634605;11,4943619;19,5200577;34,5289688;0;6,057693;14,7291708;0,9442348;4,5321527;0,7921446;5,7213717;2,862462;24,08041;49,0581436;1,3132045;0,2342172;0,2349351;0,3414467;0,0406223;1,1668841;1,9256517;0,1002382
"10";2014;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,9575818;2,9704359;7,5208316;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,4817504;0,6982512;6,6195745;0;0;0;0;0;0;0;10,9997702;5,1892943;10,6180201;29,7840176;2,3741047;33,4960365;11,4687223;19,5200577;34,5289688;0;1,9403371;13,8599348;0,9445698;4,5762601;0,7964637;5,8921728;2,7117577;26,7417812;46,3775635;1,6835886;0,2340869;0,2340174;0,3402558;0,0403221;1,1627017;1,9180598;0,1007056
