"";"Year";"N_PP";"Ca_PP";"Mg_PP";"K_PP";"S_PP";"P_PP";"N_PU";"Ca_PU";"Mg_PU";"K_PU";"S_PU";"P_PU";"N_AU";"Ca_AU";"Mg_AU";"K_AU";"S_AU";"P_AU";"N_Diff";"Ca_Diff";"Mg_Diff";"K_Diff";"S_Diff";"P_Diff"
"1";2005;2256269,28125;505106,3476563;149149,4853515;411669,7402343;206562,2607422;121255,8442384;250495,1123047;43304,3217163;14772,5116273;39542,4108277;17504,0188521;13099,165772;206273,0439453;46189,8912048;17056,9759674;53055,9245606;17504,0200958;13099,1644289;44222,0683594;-2885,5694885;-2284,4643401;-13513,5137329;-0,00124370000048657;0,00134309999884863
"2";2006;1967488,9296875;476134,1308595;143931,4638673;404312,7636719;199504,5449219;117615,2661134;254628,9741212;50778,9911501;16289,9354859;42319,2994995;19227,7049864;14397,8956302;246849,0864256;53897,0678254;18758,4758453;56921,6829835;19227,7047119;14397,8956302;7779,88769560002;-3118,0766753;-2468,5403594;-14602,383484;0,000274499998340616;0
"3";2007;1622761,0742187;453662,0390622;132164,7495116;369223,4804688;192272,6552734;101533,3305666;258834,564209;50858,6152192;16532,9466858;42972,3580016;19655,5722045;14644,9541016;248541,0524903;54055,1818543;19063,6265411;57942,3041992;19655,5742187;14644,9555668;10293,5117187;-3196,5666351;-2530,6798553;-14969,9461976;-0,0020141999993939;-0,00146519999907468
"4";2008;1200382,4804688;426063,169922;117809,6245117;326552,0576172;183519,0957033;82090,6057129;263097,623535;50633,896652;16767,809967;43644,04628;20215,0915528;14866,291992;250472,4313964;53927,8087157;19375,5614623;59069,9051515;20215,09198;14866,2905268;12625,1921386;-3293,9120637;-2607,7514953;-15425,8588715;-0,000427200000558514;0,00146520000089367
"5";2009;1077419,0458985;424880,701172;117466,024414;325341,1386719;183230,3388671;81245,9245605;265721,0019531;50306,4012757;16913,833664;44054,1831514;20522,0136414;15017,2529292;251383,9897461;53606,0512391;19526,1236418;59506,8980714;20522,0141297;15017,2514652;14337,012207;-3299,6499634;-2612,2899778;-15452,71492;-0,000488300000142772;0,00146400000085123
"6";2010;1036346,1396485;434271,7519531;122658,9760742;340547,9091796;186491,4755857;87807,0422364;267054,6252441;49720,2342224;16973,370453;44239,6237794;20748,0411378;15091,5146484;251660,6342775;52989,9668426;19561,9778442;59552,2321778;20748,0437621;15091,5131832;15393,9909666;-3269,7326202;-2588,6073912;-15312,6083984;-0,00262429999929736;0,00146519999907468
"7";2011;971694,8769532;443870,3613282;127667,8823243;355149,9052737;189847,8662109;94056,1953127;267743,939209;49341,8978424;17024,2260207;44364,5808411;20717,4078367;15166,2553716;251624,4243164;52582,3381956;19589,6395113;59540,0020752;20717,4094545;15166,2553716;16119,5148926;-3240,4403532;-2565,4134906;-15175,4212341;-0,00161780000053113;0
"8";2012;853888,5361328;449629,2402343;128107,894043;363917,6210936;189920,8554689;97722,0092774;267864,4057616;48397,568527;16589,4903412;44383,7289428;20488,4653014;15190,2846684;251291,7834473;51622,1828917;19142,3790742;59485,0480957;20488,467041;15190,2846684;16572,6223143;-3224,6143647;-2552,888733;-15101,3191529;-0,00173960000029183;0
"9";2013;672845,4550781;451834,1679687;126230,1318359;365754,2792969;185152,7753907;98121,6958008;269153,125;48186,773346;17101,6933746;44600,390625;20257,876129;15283,54248;251728,2436526;51412,4338074;19655,407013;59706,6064452;20257,876892;15283,54248;17424,8813474;-3225,6604614;-2553,7136384;-15106,2158202;-0,000763000000006286;0
"10";2014;477845,2812501;454594,064453;127074,5981445;368039,1874999;181346,6718749;98738,6210938;269813,503174;47893,4646303;17139,8925782;44706,8112794;20539,7984927;15333,5170896;251687,6184083;51120,4910277;19694,6888121;59819,4215088;20539,799225;15333,5170896;18125,8847657;-3227,0263974;-2554,7962339;-15112,6102294;-0,000732299999071984;0
"11";2015;275747,4755858;457606,375;126909,9873047;367179,8964844;181627,928711;97452,2187499;271381,5637208;47717,5965271;17216,5833434;44930,9902802;21038,1108703;15408,8159184;252086,459717;50962,4014894;19785,4539336;60126,8601075;21038,110718;15408,8159184;19295,1040038;-3244,8049623;-2568,8705902;-15195,8698273;0,000152299999172101;0
"12";2016;202767,8139649;471683,9257813;131705,9257814;380303,1269531;186456,7294922;100630,1547851;270942,5632326;46364,7518921;17199,3550491;44880,0620574;20045,2158204;15414,9433596;251371,0961915;49613,5860292;19771,4158325;60094,8148193;20045,2155763;15414,9433596;19571,4670411;-3248,8341371;-2572,0607834;-15214,7527619;0,000244099999690661;0
"13";2017;162260,741211;476151,1679686;138272,9599608;398170,1875;187958,9589844;104465,0507813;272193,5043946;44466,1325989;17272,448639;45071,5498812;19389,1355594;15486,688476;251656,303955;47724,9915162;19852,4465027;60333,2265625;19389,1366579;15486,6899412;20537,2004396;-3258,85891729999;-2579,9978637;-15261,6766813;-0,00109850000080769;-0,00146520000089367
"14";2018;138459,519043;477422,5117186;142404,040039;415155,8730468;188788,1015624;108771,6962891;269799,4079589;43315,6055147;16715,7803572;44284,6573637;18778,9903869;15405,134766;249908,5603028;46589,6091918;19307,7684631;59617,2824706;18778,9908449;15405,134766;19890,8476561;-3274,0036771;-2591,9881059;-15332,6251069;-0,000457999998616287;0
"15";2019;134725,0747071;479940,4882811;143334,0732423;420510,7617186;190031,7324217;113458,9150391;266965,4384764;42353,1670379;16314,8363342;42443,9285585;18254,5041505;15316,8837888;248106,572998;45642,9797975;18919,3350525;57850,5561524;18254,5043337;15316,885254;18858,8654784;-3289,8127596;-2604,4987183;-15406,6275939;-0,000183200001629302;-0,00146519999907468
"16";2020;128651,8618165;479980,8203125;143117,5244142;419926,6269532;190234,3134766;117845,4462892;268540,6545407;42348,1726075;16382,9207613;42627,7302553;18222,2749633;15402,687012;248681,9670408;45655,7460939;19001,4839017;58117,5494385;18222,2747191;15402,687012;19858,6874999;-3307,5734864;-2618,5631404;-15489,8191832;0,000244199996814132;0
"17";2021;129231,256836;481408,109375;143377,6503906;420670,3339844;190267,5498046;123082,8603514;268144,468994;42115,3921813;16361,771385;42564,0757751;18247,457733;15381,3266604;247985,7241213;45436,5989686;18991,1269532;58117,7402343;18247,4587405;15381,3266604;20158,7448727;-3321,20678730001;-2629,3555682;-15553,6644592;-0,00100749999910477;0
"18";2022;122144,3222655;482528,203125;143235,6865234;420184,910156;190442,7851561;127903,3007813;267505,1904296;41645,9822084;16305,5468749;42410,0282593;18099,9226073;15372,208008;247259,3754885;44983,0380249;18947,453949;58037,9354249;18099,9233094;15372,2094732;20245,8149411;-3337,0558165;-2641,9070741;-15627,9071656;-0,000702100001944927;-0,00146520000089367
"19";2023;118785,3476562;482737,0507813;143285,5986328;420400,9707031;190472,2578125;133356,7880858;269183,9370115;41720,9756318;16360,2291945;42551,3936311;18162,5264283;15459,7661136;247795,8483888;45071,0082397;19012,405136;58240,0545654;18162,5269166;15459,7661136;21388,0886227;-3350,0326079;-2652,1759415;-15688,6609343;-0,000488300000142772;0
"20";2024;118314,0717773;483985,0429688;143389,0302733;420677,5820313;191000,3730467;139104,138672;266806,8151854;41301,929535;16268,40345;42282,0186308;17927,6732176;15371,0961912;246049,4975587;44663,6098328;18929,8040772;58025,2374267;17927,6732786;15371,0961912;20757,3176267;-3361,6802978;-2661,4006272;-15743,2187959;-6,09999988228083e-05;0
"21";2025;126410,8505861;494717,7421873;149118,1484374;432878,1445312;192689,0351563;143880,5488281;242326,1186522;40393,4853285;15908,4919492;41365,95356;17704,5885467;12598,8485409;221359,9128417;42971,842375;17949,7451402;53440,7613163;17704,587555;12598,8496398;20966,2058105;-2578,3570465;-2041,253191;-12074,8077563;0,00099170000248705;-0,00109889999839652
"22";2026;231280,8984372;490845,7031256;155924,7773436;449495,53125;195047,4140628;154011,6679692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"23";2027;231280,8984372;490845,7031256;155924,7773436;449495,53125;195047,4140628;154011,6679692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"24";2028;190938,4560543;487665,1484375;154012,4775393;443830,2265626;193935,768555;151139,0927735;4800,9741557;890,3254254;224,2002213;652,6644872;881,9327833;154,4900892;4800,9745023;902,7776317;234,0585191;710,9800949;881,9328519;154,4901012;-0,000346600000739272;-12,4522063000001;-9,85829779999997;-58,3156077;-6,86000000769127e-05;-1,19999999981246e-05
"25";2029;150596,0156256;483692,203125;151900,6523438;437583,9765624;192660,9638673;148359,9677735;4800,9741557;890,3254254;224,2002213;652,6644872;881,9327833;154,4900892;4800,9745023;916,3156;244,7763702;774,3803216;881,9328519;154,4901012;-0,000346600000739272;-25,9901746;-20,5761489;-121,7158344;-6,86000000769127e-05;-1,19999999981246e-05
