"";"Year";"N_PP";"Ca_PP";"Mg_PP";"K_PP";"S_PP";"P_PP";"N_PU";"Ca_PU";"Mg_PU";"K_PU";"S_PU";"P_PU";"N_AU";"Ca_AU";"Mg_AU";"K_AU";"S_AU";"P_AU";"N_Diff";"Ca_Diff";"Mg_Diff";"K_Diff";"S_Diff";"P_Diff"
"1";2005;1321674,3046875;313221,8554686;80317,9282226;226209,5488282;38372,6889649;66876,5698244;251910,84375;41621,6472167;13704,7224729;35677,9664308;6321,7727053;11067,5379027;251910,8261721;43266,9174196;14553,3977815;47193,4002685;6321,772003;11067,5380248;0,0175778999982867;-1645,2702029;-848,675308600001;-11515,4338377;0,000702299999829847;-0,000122100000226055
"2";2006;919271,1796875;288922,1328125;68886,4291992;188465,9990235;30361,2436524;52799,895996;278066,7578121;45774,5903322;15079,2799071;39210,036499;6973,9672851;12168,2874149;278066,738281;47744,0706176;16095,1914443;52994,6400147;6973,9666444;12168,287659;0,0195310999988578;-1969,4802854;-1015,9115372;-13784,6035157;0,000640699999166827;-0,000244099999690661
"3";2007;532347,4589842;265162,0175783;57764,5495605;151986,4677736;22635,9932861;39224,0895996;277580,683594;45807,2753908;15054,4384768;39085,2708739;6969,6453553;12125,5004881;277580,683594;47955,4136045;16162,511612;54120,3601074;6969,6447142;12125,5006102;0;-2148,1382137;-1108,0731352;-15035,0892335;0,000641100000393635;-0,000122100000226055
"4";2008;401768,7011719;248972,8124999;47726,5290528;118733,0800782;15278,7687378;26228,9788818;278080,292969;46144,7661132;15104,0930789;39234,9074709;7006,3190004;12158,864746;278080,3125;48479,0914155;16308,2076494;55573,1416016;7006,3188783;12158,8648681;-0,0195309999980964;-2334,3253023;-1204,1145705;-16338,2341307;0,000122100000226055;-0,000122100000226055
"5";2009;336982,7421875;237548,1933596;39138,2668457;89952,7436523;8766,855774;14686,9333497;277578,4375;46108,5839842;15070,357727;39118,4544679;6999,7747496;12120,163574;277578,417969;48619,5001526;16365,5595399;56692,6322022;6999,774231;12120,164856;0,0195309999980964;-2510,9161684;-1295,2018129;-17574,1777343;0,000518600000759761;-0,00128200000108336
"6";2010;329921,1054689;226495,142578;30359,4769286;60748,6806642;3839,0977783;6652,9854735;276565,527344;45910,0878908;14995,494446;38869,765625;6974,1064452;12044,2797851;276565,5078121;48598,8211058;16382,4195559;57688,5417481;6974,1056824;12044,2800292;0,0195319000049494;-2688,733215;-1386,9251099;-18818,7761231;0,000762799999392882;-0,000244099999690661
"7";2011;313229,8496092;217214,3720705;22555,3081057;34591,4953614;3086,8807069;5515,6891479;275320,214844;45522,4167479;14893,9147339;38556,6873781;6930,3069764;11955,296692;275320,253906;48375,359146;16365,5421678;58524,7124023;6930,3063351;11955,296692;-0,0390619999961928;-2852,9423981;-1471,6274339;-19968,0250242;0,000641300000097544;0
"8";2012;318217,5390625;207339,0234375;14488,051636;14875,6791993;3065,0935364;5508,5172119;274190,3125;45199,0043943;14799,9231569;38291,2083739;6897,1533201;11877,3389891;274190,3359373;48216,3018341;16356,3309632;59311,2882079;6897,1525574;11877,340149;-0,0234372999984771;-3017,2974398;-1556,4078063;-21020,079834;0,000762699999540928;-0,00115990000085731
"9";2013;324838,828125;198238,6083982;7951,4786376;14970,0805665;3184,0397948;5724,173889;273557,285156;45029,6972658;14749,701111;38135,4738771;6877,7398985;11831,698059;273557,324219;48201,7824098;16384,0758362;59819,2315677;6877,7386167;11831,6972655;-0,0390630000038072;-3172,085144;-1634,3747252;-21683,7576906;0,00128179999956046;0,00079350000123668
"10";2014;327398,6035156;188666,8515626;7160,3903198;15156,2970578;3228,6427306;5808,6919556;272924,277344;44860,3854979;14699,4801022;37979,7435301;6858,3251952;11786,0571289;272924,296875;48187,0963745;16387,3985595;60418,1307373;6858,3245544;11786,0581667;-0,0195309999980964;-3326,71087659999;-1687,9184573;-22438,3872072;0,000640799999928277;-0,00103780000063125
"11";2015;331702,6992187;179482,0439452;7682,1508789;16358,1477051;3318,8102875;5976,6906737;272645,566406;44887,2414551;14685,070923;37911,8919679;6857,3357847;11761,973938;272645,566406;48361,0177612;16425,3487854;61123,8420411;6857,335144;11761,9729002;0;-3473,77630609999;-1740,2778624;-23211,9500732;0,000640700000076322;0,00103780000063125
