"";"Year";"N_PP";"Ca_PP";"Mg_PP";"K_PP";"S_PP";"P_PP";"N_PU";"Ca_PU";"Mg_PU";"K_PU";"S_PU";"P_PU";"N_AU";"Ca_AU";"Mg_AU";"K_AU";"S_AU";"P_AU";"N_Diff";"Ca_Diff";"Mg_Diff";"K_Diff";"S_Diff";"P_Diff"
"1";2005;3335715,859375;548107,5859374;165693,6298829;460559,9453123;221139,7421874;138784,5678711;332593,7832031;48572,0241089;17902,4084855;47968,2889555;19001,6853638;15309,8005368;332593,75;51437,1202848;20170,6665954;61385,913086;19001,6854821;15309,7991948;0,0332030999707058;-2865,0961759;-2268,2581099;-13417,6241305;-0,0001183000022138;0,00134199999774864
"2";2006;3308890,8125;523133,4335938;159931,9194336;457249,3164063;215105,4560547;137484,8842776;332829,6301271;54755,0156859;18403,434845;47632,7245483;20175,1120988;16493,6528316;332829,6379396;57827,3389131;20835,750763;62020,8243407;20175,1126633;16493,6513676;-0,0078125;-3072,3232272;-2432,315918;-14388,0997924;-0,000564499998290557;0,00146400000085123
"3";2007;2978407,453125;497619,1914062;146578,4780274;417765,1845704;207010,4648439;119950,2348631;332936,316162;54296,4285582;18360,3552247;47566,5407714;20482,8904724;16448,5400388;332936,3090819;57452,0755464;20858,6406859;62344,8787844;20482,8903504;16448,541504;0,0070801000110805;-3155,6469882;-2498,2854612;-14778,338013;0,000122000001283595;-0,00146519999907468
"4";2008;2558939,3515625;465148,4570314;129638,4443359;367677,2265625;196868,8564454;97670,1157227;333735,9375;53616,9396666;18353,4820557;47630,4871827;20932,9686889;16431,291504;333735,9333497;56882,5875548;20938,8513184;62923,9492188;20932,9709475;16431,291504;0,00415029999567196;-3265,6478882;-2585,3692627;-15293,4620361;-0,00225859999773093;0
"5";2009;2202120;437382,0566405;115215,8486326;325033,5932617;188209,3935547;78748,5810545;333210,098877;52875,9325257;18279,6972046;47488,0189208;21140,3767394;16365,3105468;333210,1259766;56234,6464844;20938,7501069;63217,3583985;21140,378723;16365,3105468;-0,0270996000035666;-3358,7139587;-2659,0529023;-15729,3394777;-0,00198360000285902;0
"6";2010;1880710,5117187;412148,8984372;102215,3013915;286598,1110839;180401,7958983;71937,6650391;332022,9106447;51958,7653809;18163,2889099;47231,1276855;21286,7495115;16265,9208984;332022,9284668;55402,0951233;20889,3302917;63356,713501;21286,7507322;16265,9194332;-0,0178221000242047;-3443,3297424;-2726,0413818;-16125,5858155;-0,0012206999999762;0,00146519999907468
"7";2011;1808449,375;391652,3027342;91632,84375;255308,216919;174007,3818361;71790,0086669;330184,536621;51248,5276794;18037,7163698;46912,5430907;21176,2438662;16166,5327152;330184,5231936;54759,5529785;20817,3462524;63355,1367188;21176,2453615;16166,5327152;0,0134273999719881;-3511,0252991;-2779,6298826;-16442,5936281;-0,00149529999907827;0
"8";2012;1848797,0878906;381360,8085937;85092,5352782;240366,4959719;173541,2207032;73667,8873289;328105,2575684;50015,3685912;17879,5975037;46545,6978758;21177,1597595;16039,0327152;328105,2875978;53594,0815429;20707,318161;63224,0488281;21177,1605223;16039,0327152;-0,0300294000189751;-3578,7129517;-2827,7206573;-16678,3509523;-0,000762799998483388;0
"9";2013;1845792,8808594;374729,9316406;85039,2868653;239980,2001647;174318,0488282;73623,5490724;327187,5698244;49514,8480376;17807,6463318;46375,1870729;21182,204773;15980,29248;327187,5493163;53152,7845459;20656,0381011;63168,8469239;21182,2056275;15980,29248;0,0205080999876373;-3637,9365083;-2848,3917693;-16793,659851;-0,000854499998240499;0
"10";2014;1848696,7792969;337011,1992186;85206,0260621;240297,5687257;175206,3535155;73887,5892334;326269,722412;49014,3147429;17735,6933594;46204,671814;21187,2480163;15921,552246;326269,7045898;47499,8887023;20608,5641938;63135,2679443;21187,2492677;15921,552246;0,0178222000249662;1514,4260406;-2872,8708344;-16930,5961303;-0,00125140000091051;0
"11";2015;1848385,5878906;153502,7900392;85181,2757722;240195,0835572;177649,3964844;73929,171631;326259,7163085;48631,2286529;17702,2382507;46151,9531249;21383,0916443;15888,1391604;326259,7409668;31650,2658692;20601,8865052;63230,442383;21383,0926513;15888,1391604;-0,0246583000407554;16980,9627837;-2899,6482545;-17078,4892581;-0,00100700000257348;0
"12";2016;2743908,25;16812,2858888;123051,4262695;350453,3740233;203661,776367;120819,6767578;324563,8464355;48030,0383759;17597,2887268;45880,4719849;21224,5913085;15807,6855468;324563,8303222;30880,1333313;20341,4828033;62053,5894776;21224,5917665;15807,6855468;0,0161132999928668;17149,9050446;-2744,1940765;-16173,1174927;-0,000458000002254266;0
"13";2017;4200455,4375;602,4890136;185560,5078124;533958,7441407;239531,7128906;196868,3320313;296080,9389647;47937,7608185;15678,2347181;42089,4542084;14957,8470839;15107,4177248;296080,9328613;30064,7805787;18225,6307985;57111,20813;14957,847595;15107,4163817;0,00610339996637776;17872,9802398;-2547,3960804;-15021,7539216;-0,000511100000949227;0,00134310000066762
"14";2018;4503083,59375;1323,6939698;203778,3535156;586772,9257812;242433,142578;226267,7402344;211481,4980468;46701,8190308;11253,53096;29627,4671937;13964,0609282;10288,8076173;211481,4975588;28731,9484864;13849,8613585;44945,482666;13964,0620727;10288,8076173;0,000487999990582466;17969,8705444;-2596,3303985;-15318,0154723;-0,00114450000000943;0
"15";2019;4517083,0625;914,3332519;204467,0537109;588765,8203124;244046,1289061;228041,3652344;201904,5576171;45739,9092558;10782,0671919;28289,921158;13032,3810351;9855,3715817;201904,5610352;27350,9560242;13402,934082;43758,8284913;13032,3811571;9855,3715817;-0,00341809997917153;18388,9532316;-2620,8668901;-15468,9073333;-0,000122000001283595;0
"16";2020;4535174,8125;269,6400147;204851,6767579;589861,5585937;245676,7480468;229182,1347656;193293,4052734;46022,3311311;10337,2346649;27018,7535095;12132,824997;9468,2905277;193293,3945313;26083,0927581;12977,3614808;42606,5035401;12132,8257522;9468,2905277;0,0107421000138856;19939,238373;-2640,1268159;-15587,7500306;-0,000755200000639888;0
"17";2021;4550085,71875;0;205102,6933594;590558,9609374;246367,4472656;229648,7988282;187943,6328124;45306,4947509;10078,4066926;26305,1678009;11733,5949782;9209,9873048;187943,6333007;24773,372818;12731,3355558;41972,8372804;11733,5950392;9209,9873048;-0,000488299992866814;20533,1219329;-2652,9288632;-15667,6694795;-6,09999988228083e-05;0
"18";2022;4554795;0,0007628;205077,375;590449,3085937;246833,5000001;228726,9414064;188032,9785156;44920,6054686;10040,7137832;26219,8560487;11432,6387176;9244,2592771;188032,9863281;23824,3876191;12709,8094482;41986,7474366;11432,6388396;9244,2585451;-0,0078125;21096,2178495;-2669,095665;-15766,8913879;-0,000121999999464606;0,000732000000425614
"19";2023;4569782,34375;0,0003051;205375,1904298;591311,0703125;247430,2539061;229418,7734375;182001,9707032;45147,1035615;9761,1817476;25411,3218536;10989,7294923;8955,6464842;182001,9746095;23012,5720061;12441,7687378;41249,2435303;10989,7296981;8955,6464842;-0,00390630000038072;22134,5315554;-2680,5869902;-15837,9216767;-0,00020579999909387;0
"20";2024;4577691,03125;0,0007476;205623,9541015;592000,8437501;248153,4140624;229483,7402347;179297,7539062;44285,8625336;9604,7576599;24993,4825132;10467,7383727;8860,7900391;179297,7539062;22251,0686189;12294,9917146;40891,100586;10467,7387312;8860,7900391;0;22034,7939147;-2690,2340547;-15897,6180728;-0,000358499999492778;0
"21";2025;4584295,21875;3,05e-05;205895,5947265;592778,640625;248810,0800781;229930,9433595;175148,4941406;44185,2023772;9391,6909103;24384,4621277;9957,9522554;8685,8984377;175148,4946288;21641,8715972;12091,2194824;40339,3142091;9957,9525834;8685,8984377;-0,000488199992105365;22543,33078;-2699,5285721;-15954,8520814;-0,000328000000081374;0
"22";2026;16181541,75;889948,125;670633,5195318;1971822,875;522684,5078125;847254,71875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"23";2027;17652591;970852,5;731600,2031256;2151079,5;570201,28125;924277,875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"24";2028;17566183,75;960553,859375;727895,4179685;2140195,90625;562660,3281248;920401,078125;0;0;0;0;0;0;0;12,4522492;9,8582863;58,3156098;0;0;0;-12,4522492;-9,8582863;-58,3156098;0;0
"25";2029;17456277,25;945897,078125;723093,1679685;2126117,28125;550802,2656248;915767,953125;0;0;0;0;0;0;0;25,990228;20,5761311;121,7158438;0;0;0;-25,990228;-20,5761311;-121,7158438;0;0
"26";2030;17346370,75;931240,296875;718290,9179685;2112038,65625;538944,2031248;911134,828125;0;0;0;0;0;0;0;39,5282069;31,2939785;185,1160955;0;0;0;-39,5282069;-31,2939785;-185,1160955;0;0
"27";2031;17236464,25;916583,515625;713488,6679685;2097960,03125;527086,1406248;906501,703125;0;0;0;0;0;0;0;53,066186;42,0118204;248,5163125;0;0;0;-53,066186;-42,0118204;-248,5163125;0;0
"28";2032;17126557,75;901926,734375;708686,4179685;2083881,40625;515228,0781248;901868,578125;0;0;0;0;0;0;0;66,6041611;52,7296619;311,9165383;0;0;0;-66,6041611;-52,7296619;-311,9165383;0;0
"29";2033;16671018;846075,2890625;689064,9921874;2026269,40625;473206,332031;881728,4296875;0;0;0;0;0;0;0;129,9511328;102,8806482;608,5792046;0;0;0;-129,9511328;-102,8806482;-608,5792046;0;0
"30";2034;15850135;727932,578125;652518,09375;1920450;395732,9003905;845515,828125;0;0;0;0;0;0;0;236,5543193;187,2770339;1107,816704;0;0;0;-236,5543193;-187,2770339;-1107,816704;0;0
"31";2035;14508835,375;613084,046875;591066,246094;1745470,59375;291303,3476561;783049,8867187;0;13794,681015;0;0;38,5466042;0;0;13037,0986346;335,9738081;1987,4161301;38,5466042;0;0;757,582380399999;-335,9738081;-1987,4161301;0;0
"32";2036;12760218,375;420698,1582031;508403,7070311;1513520,296875;231623,308594;699051,1523439;0;22255,3372955;0;0;8299,0868377;0;0;8112,712799;533,1727868;3153,9252626;8299,087387;0;0;14142,6244965;-533,1727868;-3153,9252626;-0,000549300000784569;0
"33";2037;10695354,9375;102803,0385741;408166,017578;1235460,09375;204175,5664061;597608,46875;0;28586,0426943;0;0;8622,8056334;0;0;7428,1994247;764,9395942;4524,9159242;8622,8058775;0;0;21157,8432696;-764,9395942;-4524,9159242;-0,000244100001509651;0
"34";2038;9668355,25;0,0001068;358607,1210937;1097838,640625;238832,8652342;546313,6445314;0;33476,6789245;0;0;6578,6015588;0;0;7211,4166718;895,7504122;5298,7134705;6578,601902;0;0;26265,2622527;-895,7504122;-5298,7134705;-0,000343200000315846;0
"35";2039;9125166,5625;6,1e-05;328955,8691407;1021873,296875;258412,7753905;518216,4335934;0;46858,3107146;0;0;1725,1019515;0;0;7264,2264559;926,3676529;5479,8267211;1725,1020087;0;0;39594,0842587;-926,3676529;-5479,8267211;-5,71999999010586e-05;0
"36";2040;8408094,4375;3,05e-05;289357,1855467;922396,3046875;258149,6289062;480546,234375;0;49433,6506806;0;0;1976,880146;0;0;7648,8454362;913,9606476;5406,4354555;1976,8802034;0;0;41784,8052444;-913,9606476;-5406,4354555;-5,74000000597152e-05;0
"37";2041;7461929,8125;0;241170,2871093;796758,1289061;257643,8867188;430531,1875002;0;50518,5975037;0;0;2256,0063246;0;0;8188,1371077;960,5960236;5682,302002;2256,0063246;0;0;42330,460396;-960,5960236;-5682,302002;0;0
"38";2042;6427409,53125;0,0001831;217534,716797;659510,1562501;257440,6660157;375807,3808595;0;53710,210846;3540,4064636;172,34935;2390,2985762;0;0;8707,9593429;4553,111679;6162,8968202;2390,2985839;0;0;45002,2515031;-1012,7052154;-5990,5474702;-7,69999996919069e-06;0
"39";2043;5339596,96875;3,05e-05;213857,491211;614548,1289063;257332,0429687;318267,1894529;0;55386,2552489;4832,0662383;11864,4021301;2523,7668457;0;0;9229,9061661;5874,3838196;18030,1212463;2523,7669371;0;0;46156,3490828;-1042,3175813;-6165,7191162;-9,13999997464998e-05;0
"40";2044;4787907,40625;0,0001221;213359,0605469;612316,6015625;257303,7343749;258528,0742188;75819,6552734;59009,5853881;5264,9117127;13078,3659211;2637,0959929;0;75819,6613771;9891,0245439;6296,7770157;19182,2532043;2637,0961;0;-0,00610369999776594;49118,5608442;-1031,865303;-6103,8872832;-0,000107099999695492;0
"41";2045;4738123,09375;0,0002747;212408,0644531;610763,4609376;257122,6230467;239446,7324221;102624,7890624;60985,0542908;5856,3580474;14363,3808592;2861,2653885;5389,5715332;102624,7806407;10690,1479645;6837,5175017;20167,3270874;2861,2654878;5389,5714111;0,0084216999966884;50294,9063263;-981,1594543;-5803,9462282;-9,92999998743471e-05;0,000122100000226055
"42";2046;4715087,53125;0,0001221;211096,9814453;607369,9179689;256662,673828;238466,0039064;117619,5234376;59883,3359986;6506,6006699;16178,980255;3225,3680038;6218,2694091;117619,5313722;11478,4433441;7447,1901703;21742,9307252;3225,3681793;6218,2694091;-0,00793459999840707;48404,8926545;-940,5895004;-5563,9504702;-0,00017550000029587;0
"43";2047;4690192,875;0,0003967;210001,7109376;603904,7773438;256097,2812499;237264,0566408;130835,7851562;58521,5626526;7044,9080048;17778,0568238;3563,3771439;6918,464966;130835,7873535;12205,8224717;7980,1868744;23310,5962525;3563,3772126;6918,4645997;-0,00219729999662377;46315,7401809;-935,2788696;-5532,5394287;-6,8700000156241e-05;0,000366300000678166
"44";2048;4669531,0625;0;209246,7080076;600697,035156;255504,9667968;236398,3515626;142808,828369;57716,2400207;7390,0772554;19049,4833832;3881,6203615;7551,326416;142808,8330077;12768,7117615;8378,4997939;24896,3903504;3881,6205369;7551,326782;-0,00463870001840405;44947,5282592;-988,422538500001;-5846,9069672;-0,000175399999989168;-0,000366000000212807
"45";2049;4658906,5625;0,0002441;208817,1015625;599454,0937501;255312,4941405;235924,8593752;148332,0446777;56796,2772827;7620,7869033;19733,1722564;4060,8864746;7839,9157714;148332,0422363;13172,8952102;8677,158638;25982,0216676;4060,8866272;7839,9154054;0,00244139999267645;43623,3820725;-1056,3717347;-6248,8494112;-0,000152600000092207;0,000366000000212807
"46";2050;4650969,90625;0,0002747;208542,1972655;598683,2812501;255182,3398436;235589,7753908;152551,9406739;54755,0156859;7805,8834917;20282,5741119;4209,3430558;8059,4522704;152551,9367677;13498,5833511;8940,9249038;26996,7816773;4209,3432006;8059,4519044;0,00390619999961928;41256,4323348;-1135,0414121;-6714,2075654;-0,000144800000271061;0,000366000000212807
"47";2051;4642699,3125;0,0005493;208284,5742189;597939,40625;255053,611328;235023,2968751;156322,4138183;54296,4285582;7943,2145844;20687,6304321;4326,7218704;8255,323242;156322,4101563;13845,5276717;9166,240616;27922,30426;4326,7219925;8255,3237304;0,00366200000280514;40450,9008865;-1223,0260316;-7234,6738279;-0,000122100000226055;-0,000488399999085232
"48";2052;4638117,875;0,0002442;208104,0761718;597429,1054686;254950,595703;234708,8339846;158825,609375;53616,9396666;8051,0630341;21005,9255677;4440,6859283;8382,4760742;158825,6047365;14113,8226394;9368,2600022;28797,6587524;4440,6860352;8382,4760742;0,00463849998777732;39503,1170272;-1317,1969681;-7791,7331847;-0,000106899999991583;0
"49";2053;4634075,84375;0,0004883;207962,6347656;597033,1367186;254860,3730469;234418,7617188;160741,8046875;52875,9411011;8133,2571181;21247,8823853;4533,9781035;8478,838867;160741,8134765;14354,0728151;9549,0189973;29622,6657104;4533,9780351;8478,8393554;-0,00878899998497218;38521,868286;-1415,7618792;-8374,7833251;6,83999996908824e-05;-0,000488400000904221
"50";2054;4631077,96875;0,0002441;207870,2373047;596785,0898438;254783,3945314;234189,6640628;162130,6618652;51958,7653809;8195,2038421;21430,0737152;4622,6425247;8546,1855471;162130,6516114;14567,7629929;9712,4776916;30405,3436279;4622,6428833;8546,1855471;0,010253799991915;37391,002388;-1517,2738495;-8975,2699127;-0,000358600000254228;0
"51";2055;4631863,4375;0,0003967;207803,2216795;596854,3203126;254794,2402344;234101,6562501;163108,8681642;51248,5190734;8236,7677689;21550,3258973;4688,8073271;8593,0410156;163108,8706054;14770,0189361;9857,4164887;31137,0928344;4688,8074035;8593,0410156;-0,00244120002025738;36478,5001373;-1620,6487198;-9586,7669371;-7,63999996706843e-05;0
"52";2056;4631493,875;0;207706,3330078;597590,5429686;254954,6464843;233699,7246096;161892,2617188;50015,3738709;8335,5779189;21593,6394502;4719,4140245;8521,7479248;161892,2749023;14996,1334533;10028,6481934;31608,814209;4719,4141007;8521,7479248;-0,0131835000065621;35019,2404176;-1693,0702745;-10015,1747588;-7,61999999667751e-05;0
"53";2057;4625591,21875;0,0005036;207530,2548827;597085,6289062;254823,0546875;233149,9257812;164487,0449219;49514,8480376;8439,3383255;21897,5269624;4835,1069794;8653,144653;164487,0487671;15280,6291962;10210,3893127;32373,9824219;4835,1071016;8653,144653;-0,00384520000079647;34234,2188414;-1771,0509872;-10476,4554595;-0,000122199999168515;0
"54";2058;4621786,3125;0,0001526;207401,8017579;596722,2187501;254699,2636718;232775,902344;166137,8398437;49014,3147429;8513,3942872;22112,9775543;4943,5090407;8733,1296386;166137,8393859;15517,7307586;10366,0137177;33071,9466555;4943,5091402;8733,1296386;0,00045779999345541;33496,5839843;-1852,6194305;-10958,9691012;-9,95000000330037e-05;0
"55";2059;4619282,34375;0;207321,9052732;596503,4960937;254584,2617187;232462,0703127;167261,2304687;48631,2286529;8564,6367263;22261,0449218;5057,4401017;8782,6047364;167261,2426454;15732,0018922;10500,4939423;33712,3946531;5057,4402007;8782,6047364;-0,0121766999945976;32899,2267607;-1935,857216;-11451,3497313;-9,89999998637359e-05;0
"56";2060;4617366,59375;0,0001526;207267,248047;596358,8789062;254476,3984373;232187,8964844;167821,8574218;48030,0383759;8598,3440324;22356,2664031;5148,016449;8803,9755859;167821,8530884;15913,2543793;10617,8023681;34302,1459963;5148,0165025;8803,9755859;0,00433339999290183;32116,7839966;-2019,4583357;-11945,8795932;-5,35000008312636e-05;0
"57";2061;4616236,9375;0,0001221;207245,2441406;596307,9531249;254361,5292969;232102,6035157;167789,3183594;47937,7565308;8601,9925231;22360,0761873;5244,3490372;8790,729248;167789,3091127;16093,4137116;10703,7309571;34792,6754151;5244,3493193;8790,729248;0,00924670000676997;31844,3428192;-2101,738434;-12432,5992278;-0,000282100000731589;0
"58";2062;4616780,21875;0,0007324;207282,5683595;596444,1757812;254263,5019531;231975,5117189;167441,0039062;46701,8190308;8610,428421;22381,4085999;5345,5387115;8760,7187501;167440,9887392;16211,6741942;10791,6885833;35284,4094238;5345,5387726;8760,7187501;0,0151670000050217;30490,1448366;-2181,2601623;-12903,0008239;-6,10999995842576e-05;0
"59";2063;4616792,25;0,0003052;207362,5371093;596703,015625;254175,0839843;231847,0078124;166770,1816406;45739,9167481;8593,2456437;22323,0141603;5432,5655288;8713,6015623;166770,195297;16348,8839873;10850,7796174;35677,2121584;5432,5655669;8713,6015623;-0,013656399998581;29391,0327608;-2257,5339737;-13354,1979981;-3,80999999833875e-05;0
"60";2064;4616953,53125;6,1e-05;207409,1894532;596853,2382812;254058,9433593;232004,6894534;165568,5742187;46022,3268431;8545,2244034;22169,8310546;5520,8923798;8635,4448241;165568,5776214;16497,4035797;10874,2955933;35947,201294;5520,8928146;8635,4440915;-0,00340270000742748;29524,9232634;-2329,0711899;-13777,3702394;-0,000434800000221003;0,000732599999537342
